siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
246,2003,9,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.856944,293.0769,-206.3907,86.6862,107.49995,102.21473,110.53793,101.34707,136.83992,135.40598,108.457146,113.400024,102.59449,106.71769,95.551216,93.24829,154.44362,151.79112,153.63506,165.27727,105.793106,101.01984,102.80943,112.45308,122.77403,109.90138,96.698425,96.088684,113.355354,102.99505,98.5191,93.74013,162.25926,151.22751,154.29053,177.4983,104.43215,101.2261,100.51639,111.65354,98.66437,107.27596,127.25866,119.004684
246,2003,10,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.954301,396.0312,-105.02614,291.00537,234.35698,257.78894,235.88426,225.46333,154.68398,175.97523,220.01312,220.27583,220.75488,239.30579,245.47554,264.33084,226.3793,237.97795,173.15544,185.78952,246.2281,257.328,256.59344,248.28911,219.03824,228.25085,261.33286,278.08813,215.6003,240.30109,162.86655,169.06609,250.31311,249.8731,231.92732,239.65457,158.38846,166.47475,247.61394,240.37772,163.70068,178.6017,224.29497,211.98442
246,2003,11,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.872222,223.2729,15.54597,238.8189,264.8797,250.31511,204.35104,196.682,233.04053,250.49042,205.41096,216.32722,232.66354,231.57364,229.55424,234.18912,215.41287,210.19606,240.24301,211.98616,224.86343,201.32272,242.35422,224.05197,247.68011,245.7086,240.2834,240.59837,224.78136,227.40462,233.56534,229.06645,226.88318,220.83653,257.1123,258.31595,209.7671,232.54468,205.80763,196.16125,206.05919,207.64754,212.45694,223.35228
246,2003,12,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.905914,272.79938,21.793124,294.59238,278.30005,280.84937,278.56415,289.19217,285.75052,276.81754,275.80017,287.7635,276.66986,294.6201,293.5686,295.43387,279.2612,278.88342,276.24185,275.23166,277.88956,278.40106,293.54355,291.66263,274.154,269.4432,283.41934,291.1653,268.468,281.21106,274.40192,285.5584,291.29987,288.59473,273.84244,280.65186,280.6083,295.58832,296.6996,291.63956,279.8268,280.0276,275.06583,277.77676
246,2004,1,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.909946,323.6121,-29.696481,293.91627,275.92215,268.47238,291.2238,292.9202,290.2777,277.3617,284.71368,287.64688,296.3866,300.33035,298.83084,294.91397,292.43478,278.4739,284.88516,279.20383,289.6468,292.9369,277.54755,284.91458,278.94904,280.97992,291.78574,289.11902,288.06674,284.49817,299.62537,288.16077,299.54504,298.54266,285.55435,287.91257,293.9037,292.10483,294.88373,290.76608,286.67065,285.0247,281.55133,287.4456
246,2004,2,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.885057,327.1345,41.17536,368.3116,276.4596,283.85574,271.03625,242.24889,255.5939,275.98657,297.16495,300.8769,285.1773,264.5262,319.99948,346.44897,309.413,308.37564,296.4304,294.86746,301.25656,321.0678,251.86484,253.24725,291.04498,293.56787,326.37534,348.51797,300.41708,302.87332,337.0069,333.05777,329.233,324.1452,296.17548,310.11276,303.02042,337.67938,272.63962,265.4043,311.42767,314.181,262.69687,259.68195
246,2004,3,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.954301,332.8625,-22.881906,309.97954,297.5432,304.42715,298.79782,292.31305,299.26276,289.04004,296.64355,292.24182,289.02933,298.04642,294.48755,305.8182,297.6971,295.42242,282.33264,284.40524,296.93546,304.70184,302.0351,288.38443,287.6702,280.4381,305.54837,304.8237,288.20752,305.07587,279.39438,280.97806,308.9961,309.4663,294.46872,283.41443,299.57346,298.98074,279.18115,276.49954,298.9612,295.46866,265.13895,257.19547
246,2004,4,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.569444,297.6507,-60.6636,236.9871,245.81702,233.85823,269.22415,220.29482,243.84012,239.61247,245.89175,235.98036,234.28854,238.98645,225.83113,221.78172,243.64438,235.20149,242.99332,212.83327,236.03171,231.27501,247.31853,241.21797,229.37837,232.91516,248.91106,241.05443,247.65703,253.98947,240.3066,234.04283,235.87515,236.84161,241.58403,232.24292,257.2498,237.95128,235.96698,234.68489,250.26602,231.68044,244.72113,246.25568
246,2004,5,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.0,152.49117,-2.8331799,149.65808,162.93095,145.86656,149.57246,149.22456,169.91725,168.34253,177.83022,174.70833,157.45987,156.28392,149.59427,151.98909,160.78217,156.60197,151.09563,161.32161,160.64586,153.16235,155.01428,152.61772,163.07549,161.91364,150.49118,152.3967,148.98607,152.12389,144.94028,148.69196,161.8282,160.34225,162.51443,154.02368,151.26118,149.65613,160.44066,156.26006,151.64027,159.21204,156.08652,157.56956
246,2004,6,AU-Tum,-35.6566,148.1517,EBF,FLUXNET,0.0,66.6027,25.71198,92.3148,76.7465,81.99848,78.80529,83.084145,80.572655,77.593216,77.56651,82.26698,85.178535,80.8768,54.598976,48.05071,82.89975,85.26449,91.13573,86.152534,73.858665,72.9857,86.494095,78.36951,75.70411,72.97929,86.58893,92.48768,89.85917,90.00936,85.249176,95.86825,92.0594,87.174484,94.611374,95.44923,84.35154,79.40818,78.48591,81.49477,86.08845,88.38497,91.55944,96.21197
