siteID,year,month,site,lat,lon,type,source,NEE_qc,GPP,NEE,RECO,RECO_base_01,RECO_causal_01,RECO_base_02,RECO_causal_02,RECO_base_03,RECO_causal_03,RECO_base_04,RECO_causal_04,RECO_base_05,RECO_causal_05,RECO_base_06,RECO_causal_06,RECO_base_07,RECO_causal_07,RECO_base_08,RECO_causal_08,RECO_base_09,RECO_causal_09,RECO_base_10,RECO_causal_10,RECO_base_11,RECO_causal_11,RECO_base_12,RECO_causal_12,RECO_base_13,RECO_causal_13,RECO_base_14,RECO_causal_14,RECO_base_15,RECO_causal_15,RECO_base_16,RECO_causal_16,RECO_base_17,RECO_causal_17,RECO_base_18,RECO_causal_18,RECO_base_19,RECO_causal_19,RECO_base_20,RECO_causal_20
229,2012,4,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.968056,23.8359,3.34077,27.2559,21.607876,24.699528,41.087124,36.578663,30.813314,34.033966,23.572182,24.086565,24.896364,20.936954,27.002514,44.68344,24.219952,21.669884,19.938547,19.382662,31.484955,44.6657,26.785269,28.077501,32.27262,32.87397,33.699272,33.71489,27.21766,19.678799,23.22134,21.764778,26.665085,30.12184,27.158358,31.342428,23.333832,32.155796,29.406176,26.639849,26.075558,27.83775,26.924109,25.574514
229,2012,5,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.956317,12.117993,-2.1646618,9.965818,10.755996,20.242943,31.90229,31.35192,19.561922,27.75212,13.29863,19.399054,16.061094,15.475236,13.819463,37.972153,9.70113,12.883734,9.230439,11.484403,21.507423,40.232975,16.98783,17.637884,19.67699,28.814627,24.770254,28.00238,18.672606,15.239353,17.828299,21.905586,6.413466,23.501312,12.446687,21.050102,12.7743,29.725895,26.672926,24.56581,13.735832,16.202356,17.58896,16.162685
229,2012,6,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.970833,7.15446,-3.69684,3.49821,4.2806854,19.220695,31.90229,31.35192,17.480597,27.3096,10.516122,18.872076,10.146708,12.576238,13.274992,37.972153,8.417122,12.883734,8.140506,10.837468,22.406355,40.232975,16.13904,16.84655,19.67699,28.384335,23.819658,28.00238,15.17431,14.619482,11.938609,14.55518,5.4517846,21.462767,8.942038,14.727052,9.5424595,30.832527,21.009787,22.2707,11.424373,16.202356,14.999799,14.612925
229,2012,7,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.944892,5.688965,-2.9761395,2.7914725,4.9319105,19.220695,31.90229,31.35192,17.480597,27.3096,9.68761,18.872076,5.140658,12.086519,13.243756,37.972153,7.769144,12.483227,7.9101515,10.837468,22.406355,40.232975,16.13904,16.84655,18.630157,28.384335,23.01126,27.507326,15.17431,15.167725,10.524687,11.131048,5.0268235,21.462767,8.656935,14.297128,8.071782,30.09202,20.770382,21.386057,12.142048,15.817948,13.557197,13.62204
229,2012,10,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.803763,6.720304,-0.5299543,6.243617,8.929706,22.367786,33.260258,32.52066,19.080008,28.71257,11.428636,19.342268,7.8030777,10.856194,16.07102,38.748398,12.36827,13.572063,10.131283,15.048862,23.003922,41.287857,16.789026,19.267187,19.555681,28.124989,24.526478,28.887777,18.14675,18.04631,11.890203,11.776793,4.065668,23.173128,11.461255,14.54908,7.807049,29.426405,23.03461,24.665607,18.237165,20.49321,14.777992,15.505724
229,2012,12,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.977823,18.756395,11.571773,30.887997,27.252205,34.633217,49.32965,48.302826,34.851784,44.49969,33.559277,40.040695,28.187006,30.037998,34.39613,51.15058,30.466333,30.03849,31.990911,30.611006,42.959835,53.95568,34.64719,38.382904,40.784676,41.377277,39.215813,42.239857,32.67131,32.742695,37.238583,37.360184,30.017117,40.470776,35.530754,32.91807,31.89596,44.559364,35.9939,35.54502,34.63518,34.212704,33.18211,32.373177
229,2013,1,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.953629,16.375378,3.743932,20.004486,16.900194,32.959824,42.927036,46.076168,28.012672,37.986916,26.113796,33.510803,15.862641,21.709702,27.236868,44.732426,21.765224,26.341282,19.792746,21.1911,29.661087,47.373997,24.124199,31.116737,23.39627,36.295143,35.11244,37.399326,29.494673,24.933071,19.809853,22.822172,16.970335,31.205061,21.131191,22.924904,21.124153,40.235058,29.318851,32.857292,28.748333,28.264181,28.93038,22.209066
229,2013,2,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.982887,6.22552,3.596712,9.83262,14.047413,28.75306,45.121143,45.08702,28.443977,38.598976,26.627342,34.384438,12.047863,20.456936,31.731915,46.225407,17.029892,23.595215,20.568163,25.600561,32.714184,46.07559,27.751955,29.351633,27.499039,36.619118,37.103752,34.03359,38.323425,35.018803,18.291145,21.321957,16.77299,35.11319,19.186203,19.600288,23.952875,40.634468,33.366222,31.383589,33.850018,32.472935,24.193396,26.799952
229,2013,3,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.988575,4.654712,4.501882,9.242371,12.8745,25.951967,43.53973,43.132305,25.135958,34.17712,19.620945,29.823309,13.413663,17.400312,26.18103,41.27293,17.438011,18.799278,22.653276,25.114973,30.570728,45.672676,25.429504,27.52715,23.81431,33.0987,33.40263,38.030354,27.300686,25.50019,17.81897,17.417921,11.93526,30.787956,15.483505,17.081884,15.762207,34.824436,33.06436,30.695274,25.895279,26.654106,21.830378,22.348114
229,2013,4,AU-ASM,-22.283,133.249,SAV,FLUXNET,0.981944,1.980813,5.2476,7.37064,15.966693,22.604717,33.45414,32.52066,20.548637,28.71257,16.622656,18.750917,12.25658,12.950334,17.288105,37.972153,14.825166,16.336172,12.126309,14.16729,25.562193,41.287857,18.886501,19.047417,19.51328,28.124989,27.429285,28.887777,20.778265,19.054802,15.803227,15.529961,11.41197,23.173128,10.836772,16.439327,11.224619,29.426405,24.515804,24.665607,21.097977,21.25414,16.13984,16.531578
